name,IBAN,amount,reference,day,month,year
18086,33468,549.86,3701637156289,3,5,2024
26593,40127,522.28,4931077145966,5,7,2021
34437,36177,242.3,5556514329335,20,8,2020
18011,7168,882.3523336289888,5905801063054,2,4,2021
22868,3880,521.89,7354303723016,26,10,2024
6525,19515,798.67,4355591366445,27,8,2024
18249,26813,142.06,Current voice simply nearly high,10,1,2020
31124,32683,447.53,8661845510332,3,11,2022
22651,6254,936.72,0048610910029,24,8,2022
20596,7137,881.27,5586742724022,25,11,2021
985,4621,321.29,5236882350239,20,10,2021
14278,46545,801.32,2195762312640,25,5,2024
4349,29254,83.71,8548745506149,13,3,2023
2588,24014,664.63,1592864540055,20,5,2021
17792,44416,921.52,1527761035281,15,8,2020
28504,18144,926.19,0567973209538,13,9,2020
34907,48799,268.11,1221437716411,13,9,2022
36701,25684,724.47,9136514746040,12,11,2021
28781,48503,429.04,0286204159106,23,12,2021
23719,24099,596.48,8166594619461,21,12,2022
22436,28672,235.34,6796409282959,3,12,2024
20762,16714,567.53,1904521420431,5,4,2022
16658,32239,556.85,4475704360457,15,11,2023
34494,20021,32.27,2205337044064,5,12,2023
14531,42163,807.82,9522392159025,11,11,2020
2945,31567,722.78,8098413366525,15,4,2021
3032,12785,621.38,2523456781784,22,12,2023
16407,25734,932.04,7396572861723,13,12,2020
25989,36981,105.97,2601228397705,9,8,2020
21958,26457,342.92,3511964288269,16,12,2020
25548,13150,678.66,4636332913709,23,11,2020
38543,37421,58.67,2258040021525,18,4,2022
40723,31603,215.03,9186100231283,12,4,2024
26392,45031,525.62,55907286,23,7,2022
24781,11401,969.89,7797186321250,5,9,2021
30790,19216,658.52,2126711763749,4,5,2023
25472,8016,511.06,9783764339289,13,4,2021
2961,49602,394.63,4351459229365,19,4,2020
23786,20664,732.2,8883691793695,24,8,2020
31686,18831,125.69,5521890974639,23,5,2021
15598,5992,428.99,9910866765535,16,4,2020
14064,29604,476.31,8301626578303,24,5,2023
11030,16984,632.63,1970206902424,10,11,2022
35231,4,101.97,3454182291539,21,10,2020
37991,20011,742.6,2735081341602,22,10,2020
20436,14180,404.58,5332347373727,9,12,2022
23850,4264,101.55,7722169219422,13,12,2021
20980,44819,941.65,9455724271303,15,8,2020
7653,36264,817.1,17274890,22,8,2024
32518,4937,189.27,4334243252275,5,3,2020
4404,15242,265.04,33633732,27,12,2021
10498,12886,981.93,1882810893015,8,2,2024
3416,41242,254.0,9595844042138,3,4,2020
10066,47552,122.52,2791131238568,21,4,2024
16230,23416,70.03,1210315991125,6,10,2023
38892,8117,533.11,4379713917551,11,9,2020
8899,24368,574.12,2290068796900,24,1,2023
11855,36421,968.76,1373606012050,12,12,2024
2990,23735,484.79,1854185404349,5,3,2022
20433,26364,606.64,4939429642361,26,9,2020
24066,24000,319.79,0533030978730,5,1,2023
3959,36632,258.56,6918001613188,9,3,2023
31975,29393,829.74,5397741788478,13,4,2021
6017,21082,397.96,6592336029854,18,11,2023
36088,35729,822.57,9372553752646,15,9,2020
32946,35220,892.12,9744688548485,23,9,2020
20604,8657,865.14,9211026246988,15,4,2021
32864,4432,393.44,3903094309882,9,10,2022
16108,286,134.87,7709164746801,20,11,2021
37363,46442,992.7311286727509,8574742308264,6,7,2024
6570,23052,141.83,6064884060653,22,5,2022
15277,21772,637.72,2818879069619,6,11,2022
14118,28570,264.34,0843039845187,26,9,2022
31012,1767,92.45,1700152873734,16,1,2020
29873,25908,903.43,8081468855403,15,2,2022
33947,45170,563.15,6145635722393,7,6,2023
3810,20306,445.84,3657040044883,4,5,2020
32863,14491,190.4,1209909837949,19,10,2023
13654,33986,950.1,6502789541827,19,1,2023
6831,34271,317.88,9313138863760,8,7,2024
37999,41857,526.08,9228133627876,4,4,2020
20999,48091,457.23,3232884209607,17,3,2020
5916,5502,948.62,3276946063073,23,4,2021
31263,8748,167.0,7598365676761,15,8,2024
19635,35439,861.3,2191734435157,22,5,2020
7408,19305,311.78,5301907669327,22,12,2021
30581,34105,411.84,8395480057838,14,9,2020
26105,34107,648.4,0532578445032,5,8,2021
11781,25369,1177.6702207671833,9134528216290,8,8,2022
16961,12054,430.69,8162274153645,14,7,2020
11396,17737,25.94,12191031,13,9,2023
40055,4646,977.92,7249627013663,19,1,2021
17800,45676,450.84,5302198816070,2,8,2022
36062,567,649.7,2028744627114,14,8,2023
2924,21438,987.97,3295641312873,16,8,2023
1518,15457,278.09,2679952460149,28,1,2022
23274,17943,816.99,3621386136113,21,1,2022
26431,25633,249.61,1657278717810,7,1,2024
14639,23307,97.71,8638301507915,3,4,2020
3901,8107,245.34,7492105048460,26,1,2023
731,25167,527.88,04526056,12,1,2024
18950,26281,854.92,7201325344432,23,6,2022
20161,40354,249.68,5332687669047,21,7,2023
40379,7072,510.52,8770751599925,8,3,2020
13592,1095,306.73,8088808798529,8,1,2022
8042,19753,542.14,0534734912617,21,1,2022
16785,9490,460.23,1742295622046,6,4,2024
32386,3642,567.28,4345396988171,22,6,2020
34014,11025,654.55,7912009641128,26,10,2024
3138,12312,327.21,4952599410646,11,12,2020
13859,23039,420.02,7730500739034,17,4,2020
5746,38002,925.72,2734266166320,24,1,2023
16939,2354,462.55,5251813082072,2,2,2023
11681,13073,681.51,3735311354517,16,8,2021
10656,10955,75.43,5776888429657,6,4,2020
35575,19385,871.79,8387694857526,24,9,2020
14495,1670,49.07718843331853,6291944947221,28,8,2021
35018,22,265.58,5345231373888,11,8,2020
7562,10741,774.08,9794842366301,1,7,2024
4873,17132,857.82,47852709,21,9,2020
2210,2351,673.25,5935776132202,12,11,2020
13398,45082,944.97,8511314471490,23,12,2024
11852,751,649.93,1526737709133,11,11,2022
3350,47271,994.38,9957348821488,24,1,2023
30326,32353,326.18,4406149227012,2,9,2022
9815,48820,451.43,7385618712631,3,7,2021
16391,25423,348.12,2470667003948,2,5,2021
12868,25130,526.8,3346908947939,24,9,2024
39820,43737,753.58,6475439465876,23,7,2024
22562,36729,91.94,5162041659281,22,5,2023
29988,43687,963.67,2653826348948,16,12,2020
16684,30070,795.99,1385678650429,20,8,2022
32594,26801,975.93,9485236157918,8,4,2020
12755,36036,716.64,1576227386535,12,12,2024
36760,46619,454.62,5550005527835,19,11,2021
4546,7236,250.63,9995062173971,20,3,2020
23284,39728,288.88,7911300782745,12,8,2022
1402,94,43.07,6537179280598,7,8,2021
516,48908,875.35,3980373981366,19,3,2022
30222,8250,259.59,96258033,14,4,2021
35473,1071,535.16,5571420970730,26,3,2024
25930,29993,94.95,3067721218197,21,2,2024
4073,14345,467.63,8626258787542,10,5,2023
1641,48273,264.96,1333944188855,23,6,2024
39201,20033,405.04,4615562529447,2,1,2022
34982,19532,659.0,3623749439626,25,12,2024
37306,40917,195.67,8041889364045,5,5,2022
24990,16088,156.12,51005757,12,11,2024
21787,37061,155.22,8681884110157,28,4,2021
22294,9178,398.15,3628710749575,24,5,2020
11288,212,10.55,6704061394637,27,9,2024
13766,23115,493.65,2614995637608,20,3,2024
20424,15654,657.1,3060670526948,12,8,2021
28925,39698,351.8,3462952507308,15,2,2022
16853,10086,513.81,7927552339569,11,5,2020
9738,28009,795.32,7595593350807,18,11,2024
39249,29464,250.73,9957845128691,13,7,2020
25871,45129,212.91,3072178813659,26,5,2024
31995,1730,452.34,2080232345184,10,12,2020
3894,19828,853.37,6471998497723,18,10,2023
32060,45634,711.58,62434317,6,9,2024
24232,8847,178.26,5674113991781,27,11,2024
9308,8658,739.71,1799677827919,16,9,2022
18189,20511,697.13,3693813348659,9,8,2022
19604,16094,324.87,8423903375082,22,5,2023
16074,14300,432.08,5818758926269,26,10,2021
20916,41224,330.69,2760051829675,4,6,2021
27984,20518,438.55,0895102325034,15,3,2024
15611,25508,648.24,9981958473508,22,9,2023
2916,6647,210.99,97864684,15,9,2024
37071,27348,195.79,7264709502651,7,12,2022
6229,3898,558.16,9657662557390,18,9,2022
15790,8610,337.84,8162033255283,3,3,2022
17855,14538,984.21,7093243346779,18,7,2020
7082,15009,964.04,4804559647640,24,12,2024
40074,24655,90.65,4836980077123,8,5,2024
7268,1370,555.84,0280850408731,10,9,2022
37894,28459,826.99,0803362208349,6,11,2022
24957,47564,687.71,9732073962718,4,4,2022
2961,42524,1218.45521991876,4142124147127,26,10,2024
34354,49936,60.32,9943005485230,22,1,2020
23673,15437,746.17,4358996284642,8,8,2021
25178,20447,995.27,9999738896348,17,5,2022
24519,23167,207.88,3338560618241,20,12,2023
33040,22070,874.41,4449361342019,11,6,2024
10893,14366,47.53,1908795187519,22,7,2023
27590,37691,898.27,7196511454968,15,6,2024
11140,11506,436.98,2085228177282,2,8,2020
22320,49775,444.03,8515077705403,28,11,2021
2468,10385,183.31,2692310849691,11,4,2021
26020,49157,462.55,2834416643364,23,11,2022
25261,12588,138.19,3309398368707,15,9,2020
33626,42445,347.43844432086155,9696085035214,25,9,2022
25985,20278,379.32,1500388402520,11,11,2022
36852,18339,994.58,8766135731999,26,3,2022
32526,2144,608.57,4144618294850,14,7,2020
9835,24487,312.72,7451092529284,19,3,2021
2159,34207,806.12,1138952927799,24,9,2020
28135,5056,13.54,9258676460241,13,5,2020
23585,19547,95.23167979559238,7883462684505,24,6,2024
40408,18967,564.73,884029385412,1,11,2024
15926,12869,140.78,6422288533911,21,9,2020
36182,3470,812.0,7229498512854,12,2,2020
20333,48375,957.1,6301747886501,25,12,2022
29249,12840,571.16,4507555272082,13,10,2024
17386,9277,865.95,8943796961877,14,1,2020
15770,37589,926.21,9015029328937,9,6,2023
25084,5101,197.26,0904623449096,13,1,2022
26281,9058,741.61,5215358528044,5,10,2023
40261,32490,896.68,5111136792693,8,5,2023
33319,3457,591.55,2049436469089,28,11,2023
40558,7545,385.53,1030847291056,18,8,2023
23541,11961,249.65,9021417617903,26,2,2023
26000,12658,547.35,5012411438131,1,5,2022
33070,5214,671.59,5398695999712,27,1,2021
28266,15837,34.99,9524176604097,8,3,2022
30074,36884,467.44,3433504182762,16,2,2021
32317,40211,652.39,4139450997007,25,10,2024
16205,31294,670.37,8227786447887,25,11,2021
25494,16913,522.54,0604784694013,18,6,2020
23465,49566,417.63,7952943299313,21,10,2024
34705,9711,83.22,33576107,3,10,2023
31726,23530,693.89,9193869853618,11,11,2022
15879,36165,233.74,7134361367243,14,5,2023
28189,21803,138.73,4954847458530,6,6,2021
422,43967,641.21,3185743092257,5,3,2023
28146,29369,401.26,4788050728896,14,12,2021
1347,32049,26.41,3101395136408,1,12,2021
20737,32171,418.18,0515394427673,23,5,2022
17760,34663,248.28,0563574949583,16,8,2021
13872,44379,162.07,0046102732463,4,6,2023
18219,22796,841.77,never study heart,19,4,2024
11224,14469,358.68,3555084020101,16,8,2022
3065,30193,493.76,7754702975113,17,10,2024
6119,38384,237.93,3816873411563,5,10,2021
18935,2055,582.86,3722648382801,16,6,2023
16079,6136,415.85,7334367648135,9,6,2023
27845,44818,673.89,GB88AYVH82945058450423,12,12,2020
5797,4427,256.62,52293016,19,9,2023
17201,18181,437.14,8504177984450,25,4,2020
16989,19524,766.72,9584320741177,27,11,2024
21810,36356,128.88,5477818965398,8,3,2021
6090,12503,532.37,0366368628356,16,7,2023
16595,42853,536.73,7970506928470,22,11,2024
35924,20412,693.27,Middle stop power behind,20,10,2024
35711,32585,973.14,3179896251982,13,6,2020
12803,33971,281.37,2425074999032,4,4,2022
20565,43747,994.39,7416936153865,2,4,2020
1564,25800,829.06,4748671043815,3,9,2020
22519,11009,192.96,9452362282128,28,2,2021
28842,8483,80.81,5095799618371,25,10,2022
22558,13413,921.0,6742241907352,18,9,2023
2430,2387,702.32,9498128800915,22,12,2020
36964,30033,680.86,5404276923684,24,4,2022
2060,37363,805.64,8969071628938,1,1,2021
33971,1974,985.32,8869275935699,18,9,2024
4474,26318,652.16,6466971962626,5,5,2024
10734,8916,456.17,8591647058551,2,2,2020
26897,30492,24.79,0373539360083,1,1,2021
9354,12894,464.62,9294514955067,24,9,2022
35709,11053,154.22,8919649960168,28,7,2024
1951,3883,590.16,4227989060016,25,9,2023
5412,18994,988.83,6926855173666,16,3,2023
28944,10019,356.93,7661318242235,20,2,2023
15894,21067,829.97,9478826895611,28,8,2020
23695,4982,182.82,9319402468358,15,7,2023
25042,5930,959.21,3486706912477,4,12,2021
2706,30343,172.9,6473079158844,3,8,2021
5170,48942,311.03,2143828702423,21,1,2022
40290,33195,429.11,4169395707324,7,7,2022
4747,44493,923.49,3782571795161,17,11,2023
7831,29723,131.7,9834178808646,9,11,2021
33094,32886,105.42,6441691893245,11,6,2024
20559,37075,86.27,6071223869143,17,12,2022
10187,12571,659.29,6831608756143,23,5,2021
22963,20901,262.25,4906706396361,24,9,2020
4888,7946,15.51,8832986635561,25,6,2020
7776,2104,40.89,8558440873996,16,12,2022
16692,46016,598.59,2726904104887,20,7,2021
21090,16151,945.16,3821109496917,11,2,2024
18297,9464,126.02,1018873588555,10,12,2023
1212,20547,952.06,4342891991927,3,7,2022
39796,49670,991.07,4462136829775,11,8,2024
714,44816,633.63,5791731785209,24,11,2023
2950,50199,608.34,Trip property,14,9,2021
26077,42715,73.02,53096913,27,12,2020
12423,49856,362.79,8267421838793,13,8,2023
37227,16158,396.08,3883877870207,25,9,2024
35636,23417,665.66,5047608022251,14,9,2021
30806,717,953.54,1653503758245,5,7,2022
36042,2237,51.92,9604633653025,6,10,2020
6181,29414,136.98,1836012268195,14,4,2022
20029,49329,884.02,77336040,8,10,2021
13752,20361,146.63,8475234359484,26,8,2024
37933,28335,621.53,5758055822553,6,2,2021
24746,8012,706.55,6767434390001,14,12,2023
26934,11662,170.31,3486836570455,23,5,2022
21209,3383,425.4,3852003365276,24,3,2022
3650,23906,306.78,9518919353465,15,9,2020
24575,48120,383.38,1871961164754,4,11,2021
40536,4163,722.27,GB10FZJI76611216461103,19,2,2023
37950,44861,244.98,6743826720359,21,11,2023
30467,40846,888.43,3994989821893,22,6,2024
39941,508,496.12,0018506401368,13,1,2023
36305,6068,817.38,8630625370695,4,9,2022
25030,46600,444.14,8278227864220,14,3,2023
19586,50365,634.28,2481307526833,25,3,2021
6678,23795,470.0,7422906742175,10,7,2022
20344,34270,286.61,0819214631401,4,6,2023
38756,28334,760.05,6420456544790,17,3,2021
718,27397,301.26,7023891236832,15,4,2022
32387,7174,754.78,57627472,11,6,2023
13920,12317,473.53,9272952205142,27,8,2021
32728,43514,814.8888318053962,6843412528366,15,7,2023
30800,8243,712.23,8990702660454,20,7,2021
5613,28890,497.44,5911194166876,16,4,2023
38570,10034,95.08,789097590952,26,1,2021
37999,1077,865.71,6597433376245,14,3,2021
35612,39890,594.47,4985533069754,9,3,2021
3475,27570,559.81,1626847902322,13,4,2022
33140,16510,237.79,3741052911780,20,11,2021
40519,11491,448.95,Capital,9,4,2021
4045,36515,82.9,3020428969373,1,7,2021
12928,27499,80.83,5465599656468,12,4,2020
30242,38608,666.71,1651614148955,18,10,2020
22040,46387,750.24,3440119138312,12,4,2023
33732,1846,702.86,8446935434237,16,7,2023
37217,49166,417.26,9711427653939,3,11,2020
9226,48258,960.46,32872118,12,10,2022
9912,40313,973.78,5060135261948,24,9,2022
36022,40579,166.72,1533543179913,20,11,2023
7751,47805,421.44,5881508130001,25,11,2021
36864,50086,870.14,1561820547117,25,8,2023
18392,20959,625.66,1265666869401,24,9,2023
22267,31606,608.33,2795047811990,15,8,2020
32253,17608,986.27,1164772737249,20,3,2021
2959,33930,417.73,4323091671413,24,10,2023
23067,16589,710.95,5461440062648,23,11,2024
11058,21998,202.23,5961836395171,12,5,2024
37989,24515,309.64,1795214948710,9,11,2024
40621,47689,847.6,6273933450165,24,11,2023
33966,18769,827.31,4484608428606,27,9,2020
10678,40733,844.73,9057839722079,2,9,2023
36844,38434,314.54,8368805073615,26,9,2024
40726,16204,900.73,1739169533140,20,12,2020
38624,25740,509.29,5290804410913,27,5,2020
10351,40589,980.34,1776129801147,20,4,2024
3735,21026,694.86,3837664531185,15,12,2021
29047,47572,721.55,0172199108673,24,8,2022
11458,33151,485.25,1684175641542,25,8,2023
32550,17894,87.56,4772442723439,10,4,2020
22492,42508,519.72,5173643330089,22,3,2023
7791,43473,273.86,2014425575096,19,3,2023
23026,44246,771.12,monthly,21,12,2020
6915,23780,850.69,4954807384480,1,12,2023
31344,25758,985.88,1885113113507,14,5,2024
4302,1014,457.67,1103245518695,27,3,2021
9845,40431,177.47,15027283,22,11,2021
20245,23793,107.49,7815416028721,20,7,2022
10777,42636,772.33,9529832964669,11,10,2020
29503,40243,922.0,4770238908855,19,11,2024
35889,4631,375.3,9315076474220,20,8,2024
10031,47193,231.89,8165304218178,26,11,2021
39684,10871,306.47,9537333482186,9,9,2024
24224,4259,101.44,9871097800092,4,6,2022
17582,4636,447.84,6183234615159,9,9,2021
19007,3787,620.94,1700009536539,7,5,2020
5059,41785,974.42,9361295721560,24,10,2023
32008,14318,891.32,4388184401230,25,11,2023
13495,26232,385.17,5580072696707,7,8,2022
15806,37241,887.16,6582895223176,20,4,2020
17570,28991,637.68,8713800817694,20,6,2023
17069,707,564.69,6627636624116,23,5,2022
21220,34093,795.94,6291089055225,8,3,2024
40174,41688,597.14,7572958123894,9,11,2022
36049,47516,509.38,7218990434856,19,4,2023
1347,10929,288.98,4556187580195,15,10,2023
2559,42384,999.11,1472871236267,7,6,2020
34788,31084,803.59,8445887626882,12,7,2024
7424,6831,183.4,4455655208480,8,12,2024
16247,11125,554.73,8710828176505,11,9,2023
23842,31542,126.37,4864723923468,15,5,2023
10865,47716,77.25085298470879,5265221776744,19,6,2024
4598,42954,739.8,8970261639627,2,5,2022
26185,28329,92.74,2076092219505,23,3,2023
12129,37247,322.07,4360837756058,24,4,2023
24769,12411,814.35,2776322328679,12,9,2024
36450,9045,274.7,6478285691031,9,11,2022
8467,47237,386.03,7208961221530,6,6,2023
36179,25263,298.02,3572507395196,14,12,2024
39496,1003,140.35,3572374923942,12,4,2021
22899,4916,376.83,8110350795630,12,5,2020
38096,5878,646.83,8017430895665,13,3,2021
19827,30532,900.2,9383311097305,25,7,2020
36435,20349,837.12,8407263415862,13,12,2020
6076,27919,344.49,Box parent,8,2,2020
25915,15585,876.56,8717819433227,19,3,2022
35375,35116,308.15,2895934292113,28,5,2021
16001,16186,67.38,8902640965775,22,10,2020
27906,46004,744.21,0832874376086,5,8,2021
9815,44838,218.23,8792051021814,21,6,2022
23524,9236,747.38,7844060762033,2,8,2023
13107,32320,842.1,7870212546121,23,1,2021
19315,30399,312.72,4109667703265,11,4,2023
4234,39602,193.36,3949753091897,8,8,2021
32936,7811,396.29,5661054553192,28,6,2023
35379,16506,159.81,5691614066800,12,7,2021
32726,24246,803.77,5375875277198,15,8,2020
23775,3914,380.16,7324507284996,11,5,2020
230,20810,598.83,5041588314344,4,4,2021
13397,11764,163.55,4310463794092,24,10,2023
14373,19011,86.63,491179813858,3,6,2022
4654,2424,637.1,5794301853827,1,9,2020
37688,47234,38.18,8740120274487,24,5,2020
24583,12910,458.43,6112617297828,5,11,2020
24759,43074,984.05,1947395145925,6,3,2024
22951,2632,61.61,6278337077,23,11,2023
11279,8315,495.22,8702641302858,23,10,2021
3509,45768,296.2,655310548270,20,10,2021
35625,11776,461.99,4280320873164,24,4,2020
12705,41851,710.55,6204983196123,19,12,2024
30360,12328,337.71,9201483694804,26,6,2024
18104,19294,897.83,4014387945768,9,4,2022
18778,24788,773.33,4999155197870,1,5,2022
13363,19072,855.81,0597865056667,5,3,2020
24777,16249,516.02,5683130529846,26,11,2021
4640,49591,871.27,6717777660453,26,5,2022
13115,13983,1160.8419225270009,8742197659365,15,8,2024
16244,5834,134.43,8056333052522,24,2,2024
16063,10029,891.47,9633618006655,14,3,2023
32575,39217,25.42,6748071364723,16,3,2021
33127,8178,230.05,12589340,27,2,2023
17541,21337,266.29,2224625247116,5,2,2023
6255,3392,607.85,9117997937538,20,11,2021
14594,19091,289.89,1515762731837,13,11,2022
29475,3939,476.98,2931569007378,4,11,2024
27572,22204,917.39,2814532223695,10,9,2024
3816,11890,639.23,38433023,28,3,2023
37805,19269,465.49,14837616,2,11,2021
32874,25501,431.72,710922377837,21,11,2020
20490,28904,266.81,4161462967532,22,10,2021
31416,36472,406.21,4795595523626,6,1,2021
40381,35112,935.83,5601064060945,5,11,2022
35089,39954,842.73,2371077632776,1,4,2021
10000,38095,356.22,1132680944530,24,2,2023
5175,877,453.47,6689315692724,8,2,2020
10088,21810,568.28,3891311373580,8,6,2023
35395,43997,991.07,5695157634892,22,2,2022
20936,15192,661.53,5822301751208,27,9,2020
33242,26033,733.83,1853753601456,20,5,2022
655,27379,171.61,3815801000756,15,11,2024
3276,38573,502.0,2937070586401,1,4,2023
34223,9344,896.27,2980396102411,13,3,2022
7169,27373,945.0,8254129046605,1,1,2020
5051,21958,999.5,1037900941910,14,11,2023
4651,30799,714.17,1355301421214,11,4,2023
13012,9797,828.23,3994489380791,28,7,2020
28700,13918,210.5,monthly,26,2,2020
15546,16377,435.89,2422101541578,5,8,2020
11534,2152,374.47,7902355215395,11,8,2023
27575,45642,836.11,5143127272457,7,4,2023
39918,23967,759.01,0935245796138,3,6,2024
1772,8157,215.4,6488354322759,18,10,2023
36287,10066,825.39,9167666459557,18,11,2021
15164,9922,293.97,2730947028574,22,6,2020
901,20823,38.42,1912755772950,20,6,2021
8577,7379,326.85,4862787915887,17,1,2020
6658,30748,110.98,8638767766437,5,9,2021
4150,25481,657.08,7237389218433,6,5,2023
33100,28420,26.25,3587426659298,3,3,2023
25968,31547,163.34,4602663808861,4,5,2020
5913,10805,832.1816615370192,8385114826718,6,9,2024
31232,45065,698.95,3189272846916,19,11,2021
2073,11766,374.31,6298590384660,28,11,2020
11523,9771,953.36,1892631922559,1,11,2024
8610,33762,396.49,3500212831333,21,7,2020
17017,33180,803.15,9524016084942,28,2,2021
21618,4830,904.1,8720618939265,17,5,2023
14979,49316,287.55529830743325,9074464167853,26,12,2020
82,27907,940.22,5868733942791,10,10,2024
28530,8729,40.71,51748937,26,6,2023
15684,14542,575.1,6684215621294,9,9,2023
47,9425,972.93,3881687036844,10,2,2021
32126,2932,581.84,21651717,6,5,2022
38552,14249,33.99,1254638794834,15,9,2024
22222,8263,195.81,4295485710438,28,12,2020
15824,28710,738.61,3126064670090,26,7,2022
37686,4029,368.39,87150520,15,5,2022
38953,15810,140.11,2537894142304,8,5,2021
15186,35967,903.89,6338559975130,12,7,2020
18932,14467,387.74,0405494763668,21,12,2022
24924,3852,620.49,3486803855653,18,3,2020
23504,40356,558.52,0305174675550,3,7,2021
29523,20263,801.17,9952587755419,20,6,2023
12122,26156,256.74,7070346692613,28,7,2020
25998,38897,547.94,1103207038827,28,9,2022
1467,3380,962.21,1409435718884,20,8,2020
14110,36382,315.3,8230854702696,3,6,2020
15877,23191,735.65,32803617,26,2,2022
444,18145,783.75,6745353663253,27,12,2023
6343,1736,102.37,8643133381794,22,5,2020
7602,12064,201.82,0968262175006,23,9,2022
6881,3868,252.78,6590376158510,27,5,2023
24408,13690,487.73,Home bill million,6,12,2022
35119,40684,558.72,2543313620216,27,8,2022
26569,26347,702.08,8412013367247,14,6,2021
20513,7290,541.61,9956774876574,6,11,2020
2107,30410,389.24,9380845420203,12,5,2023
8989,44960,665.83,4830259538797,22,11,2023
998,25971,657.29,1267870444054,4,6,2021
40522,806,809.59,4560152235898,17,8,2024
13533,10135,519.57,8636525045763,5,11,2020
26771,37408,731.02,4630224463587,9,12,2021
16795,38643,179.66,7449751007266,18,9,2024
11591,36860,676.97,04586081,1,4,2022
15750,14497,469.7,4236023052696,11,1,2021
12925,18659,550.83,2844469539927,13,5,2024
3263,46606,604.55,3128446620907,28,5,2020
28559,9630,212.08,4070051676819,14,4,2023
30539,50506,81.75,714553706400,12,7,2020
2449,26226,366.63,3936839474422,8,11,2020
38539,2566,668.49,7729173212593,20,12,2022
26524,42448,708.03,03909744,27,7,2024
3290,32260,519.53,8042383977373,3,10,2024
4126,26075,191.05,5819893889921,2,5,2022
7880,44638,33.82,0412981405345,12,4,2022
18489,14106,604.65,6417775981504,22,12,2021
4383,16136,781.11,9287310644440,9,2,2024
38066,29878,239.84,9900244884279,2,11,2020
30408,6523,734.64,5693255004807,28,2,2020
23635,20762,374.25,1187913772886,16,9,2022
31576,32295,230.14,1995177500257,16,12,2024
27879,15449,411.24,2612363404395,1,5,2021
39281,22348,192.67,1295897939215,3,4,2020
21296,43568,136.62,7657827867663,12,11,2022
16019,45542,577.13,3254439748898,24,12,2020
22625,15912,263.52,2261023521868,15,2,2024
10157,30133,68.15,7612099487742,15,6,2024
18498,16259,267.02,4543513039229,21,4,2022
161,48952,281.26,8510354521004,28,6,2020
23191,44373,601.85,7899266984727,14,9,2024
1911,39395,590.96,2525511800508,1,6,2023
3524,10942,625.99,9305029416629,27,6,2020
23089,45464,709.93,7782169165389,24,10,2020
9333,31002,366.72,1094747394491,16,8,2023
457,25291,677.4,1331888250935,18,7,2021
19532,10302,123.34,6369574692900,22,6,2023
9349,24978,823.08,7274605221792,11,6,2024
11873,43829,809.27,3994881327455,14,7,2022
27892,30857,893.6,6328923380820,6,7,2020
18141,35903,547.06,9435864707207,24,1,2023
39572,30772,752.9012331209119,7516313229722,1,1,2023
10147,34355,152.49,2737807141176,4,4,2024
26573,10896,806.75,0934694550032,28,10,2022
6498,8229,988.62,1918704768296,5,5,2020
2723,29730,776.94,7483658480395,1,3,2020
36191,19722,848.62,1291757489715,26,1,2023
18181,34431,58.27,6772432154302,24,4,2021
11316,21,469.03,9554090506726,9,6,2022
20770,6574,409.06,9475140118075,13,11,2023
27964,50058,689.3,7315818679793,13,7,2021
14932,31939,506.18,6657605483826,28,4,2021
14650,7342,836.81,2002413297167,20,1,2023
17141,12259,528.12,9057971240875,4,3,2023
17218,37601,35.99,2271265530382,9,7,2021
958,37035,543.14,6659478274761,15,10,2021
27438,35528,244.69,Budget carry,2,5,2020
10254,1269,397.71,7245984117518,28,12,2024
5414,27025,220.32,6046478557053,3,6,2024
34744,22647,390.21,9481380038912,28,9,2021
3174,16971,680.8718649093339,8070806674134,21,10,2022
5331,26047,714.07,9198909146088,11,5,2024
13033,43548,387.9,5218091237747,11,3,2020
13296,41707,881.59,5933243272413,22,7,2023
31558,19986,596.54,9143121694077,3,9,2024
18222,20206,177.85,1787406842814,17,4,2022
10581,7049,123.57,5404929192894,28,11,2023
17521,17311,423.51,4922211175871,12,6,2024
2118,15655,949.57,6741847155891,9,9,2021
2967,35678,547.57,3338232270661,5,4,2021
16682,29511,331.17,2558682987549,16,8,2021
16625,30762,478.99,5033350375776,27,8,2022
6324,32267,581.73,4516267396344,15,11,2021
13306,10789,633.46,05892709,11,8,2023
16044,11406,159.91,3382537489518,8,12,2023
6282,38849,462.28,8929731737561,21,7,2023
23704,40596,481.47032780675823,9309259675764,17,3,2022
38069,13711,176.67,9266681805636,18,5,2023
23270,29888,88.49,5084897523311,9,3,2024
28961,32923,885.73,3465479118811,17,6,2023
23903,25796,837.01,4219332424156,21,1,2020
704,10659,704.94,3423003473478,6,2,2021
25515,20404,751.82,4156894563124,15,6,2023
24361,47208,175.88,6662415642141,25,11,2023
15562,30138,677.09,73801443,14,2,2024
36229,48700,66.47,3771983834254,10,12,2021
27770,42322,12.86,1731158214252,12,3,2024
22370,27376,252.58,9539907034623,22,9,2022
2568,561,810.41,5788515622157,26,12,2024
13802,38417,346.63,0608530549169,2,7,2024
39869,44015,770.46,7206481403764,3,3,2023
31517,4373,10.89,8090834646842,4,7,2024
22503,38860,180.8,8927489044689,11,6,2022
3477,35156,747.53,8897593960079,17,1,2023
34048,16022,152.34,1837066191323,24,1,2024
29331,31173,992.68,641675701801,3,8,2020
10627,30269,212.14655427971687,7744050783058,12,2,2024
30045,41424,158.74,0328388402590,3,6,2024
